"","null","com","Simpson","FunRao","FRed","FRic","FEve","FSpe","FDis","FDiv","FOri","Tax.rich"
"-251.3205",206,"-251.3",0.69851350083263,0.388052960745586,0.310460540087044,0.656504,0.715245,0.488179684866359,0.43617362104454,0.678645,0.389747065305396,18
"-250.05205",206,"-250.05",0.675068218721087,0.359622916879847,0.31544530184124,0.47561,0.629949,0.450652506828935,0.400123884327859,0.773345,0.451479348093337,16
"-248.15205",206,"-248.15",0.656653129342891,0.341808773009215,0.314844356333675,0.636179,0.35212,0.51141217319183,0.390388821059848,0.862857,0.359568453703509,19
"-246.15205",206,"-246.15",0.634622426465425,0.407764442833557,0.226857983631868,0.571138,0.620878,0.806491479804072,0.599232737112215,0.940074,0.439373811669025,15
"-244.5205",206,"-244.5",0.793030892132847,0.438971149078945,0.354059743053901,0.455285,0.483681,0.514891290674041,0.509174302854231,0.872194,0.339804743608859,20
"-242.85205",206,"-242.85",0.815832382761171,0.489792800545009,0.326039582216162,0.780488,0.576901,0.626659878362954,0.629115546996111,0.847827,0.386966163649385,22
"-238.5205",206,"-238.5",0.751407558404541,0.380979414622507,0.370428143782034,0.918699,0.634977,0.516600530309072,0.436565142817991,0.835577,0.369775301231236,26
"-233.25205",206,"-233.25",0.905975150971094,0.518094755115524,0.38788039585557,0.76626,0.673812,0.56706123395373,0.605205255484265,0.740839,0.363265736726408,22
"-229.75205",206,"-229.75",0.822945536383509,0.516562671481553,0.306382864901956,0.829268,0.442094,0.618625799654189,0.681213177627448,0.83392,0.388483246909454,26
"-224.75205",206,"-224.75",0.484307056312218,0.274219789771086,0.210087266541132,0.404472,0.623943,0.433100024210804,0.308902497130113,0.503134,0.338748042480787,16
"-218.55205",206,"-218.55",0.654727907220099,0.385201169473865,0.269526737746233,0.72561,0.658227,0.586742792129555,0.508372952407205,0.738622,0.372159457247965,20
"-213.8205",206,"-213.8",0.784389670897554,0.478230104048765,0.306159566848789,0.689024,0.524411,0.592727029487039,0.614875675512024,0.879428,0.402559284365901,20
"-210.25205",206,"-210.25",0.841793713692239,0.454911133262552,0.386882580429687,0.815041,0.672681,0.534995051638351,0.517006405184611,0.808963,0.421341535193298,22
"-204.9205",206,"-204.9",0.562042819093653,0.30944782697091,0.252594992122743,0.707317,0.676452,0.577683399955798,0.342390616430978,0.901829,0.335709241242494,18
"-199.8205",206,"-199.8",0.904063350723011,0.49619168111109,0.407871669611921,0.634146,0.621995,0.543589152869639,0.580693549811968,0.755801,0.351677392448687,20
"-196.7205",206,"-196.7",0.790933997749785,0.412812308465054,0.378121689284731,0.49187,0.657261,0.487808282837448,0.45104141911319,0.734546,0.388180797895135,18
"-192.95205",206,"-192.95",0.746272890336168,0.360308804332722,0.385964086003446,0.54878,0.560084,0.54357868850444,0.36065981422198,0.850471,0.372113923717152,20
"-188.75205",206,"-188.75",0.78044198659041,0.421154447097168,0.359287539493242,0.485772,0.694976,0.568394145438214,0.485755700003745,0.734645,0.410467934419517,17
"-184.7205",206,"-184.7",0.808643337382188,0.396823283276138,0.41182005410605,0.376016,0.517274,0.447657754401129,0.398591281780315,0.635195,0.387836784757838,16
"-180.55205",206,"-180.55",0.826149428283668,0.499228110368131,0.326921317915537,0.804878,0.566804,0.614781701816296,0.626500641283062,0.729421,0.404205064747833,23
"-270.55206",207,"-270.55",0.71005608471113,0.430070988471287,0.279985096239842,0.928862,0.512724,0.514063467445133,0.548053802721409,0.685675,0.336323478761127,25
"-266.95206",207,"-266.95",0.858344347358964,0.475371853765998,0.382972493592966,0.428862,0.574178,0.534706529951227,0.551994507338781,0.879135,0.37907133414094,18
"-262.45206",207,"-262.45",0.914846306176214,0.51810262919708,0.396743676979134,0.802846,0.645825,0.541001616873256,0.595752470129296,0.843247,0.364172811089177,27
"-257.1206",207,"-257.1",0.761319568023982,0.420153763969873,0.341165804054109,0.676829,0.599729,0.557461632249674,0.504281819382764,0.92485,0.389586419097841,21
"-253.3206",207,"-253.3",0.691642038665215,0.472367008008991,0.219275030656224,0.670732,0.430562,0.65663182334378,0.654741659257721,0.785583,0.433411607050945,16
"-251.9206",207,"-251.9",0.861063080260638,0.508189595826707,0.352873484433931,0.302846,0.554372,0.623272237848472,0.632005563932201,0.873362,0.324922905306714,18
"-251.3206",207,"-251.3",0.814102507436348,0.510868554715737,0.303233952720611,0.699187,0.548647,0.607671662561665,0.655134900937463,0.811354,0.408973695567102,20
"-250.05206",207,"-250.05",0.855958165260516,0.52010892321964,0.335849242040876,0.528455,0.677221,0.634874566098042,0.678482547702394,0.907124,0.341725388999103,22
"-248.15206",207,"-248.15",0.750646981660546,0.495369158910026,0.255277822750519,0.729675,0.595916,0.670089024988449,0.662163936442541,0.799672,0.568570970100053,22
"-246.15206",207,"-246.15",0.852286913745754,0.477863270563409,0.374423643182345,0.72561,0.593779,0.572063096853879,0.56840378224631,0.744775,0.369913527650282,18
"-244.5206",207,"-244.5",0.902020833432241,0.500371467992169,0.401649365440071,0.402439,0.668518,0.576132654078367,0.578489176305424,0.815564,0.385364896393329,15
"-242.85206",207,"-242.85",0.774191564539261,0.359165318901889,0.415026245637372,0.713415,0.341405,0.49140256187793,0.392818020473821,0.812232,0.360766833914744,19
"-238.5206",207,"-238.5",0.792671622907802,0.513809678461062,0.278861944446741,0.78252,0.599041,0.75305958674324,0.690685975571477,0.925008,0.491269947115151,22
"-233.25206",207,"-233.25",0.818912153993195,0.506360408585251,0.312551745407944,0.914634,0.614604,0.643372671000753,0.658128351460078,0.839293,0.354066033016301,24
"-229.75206",207,"-229.75",0.610163761723695,0.369468088587293,0.240695673136403,0.75813,0.674045,0.764696787321704,0.500539120717562,0.894746,0.427500982771764,14
"-224.75206",207,"-224.75",0.643427218202423,0.386592848402938,0.256834369799486,0.869919,0.378935,0.71644951232184,0.503773971768091,0.876222,0.354378619700269,20
"-218.55206",207,"-218.55",0.915277809234445,0.575370446513976,0.339907362720469,0.827236,0.669024,0.680739554203885,0.727784498623219,0.81341,0.4466248856075,18
"-213.8206",207,"-213.8",0.86779476022083,0.546198879121471,0.321595881099359,0.847561,0.579438,0.720815163597603,0.724332091986289,0.859723,0.439628227939836,22
"-210.25206",207,"-210.25",0.395273617207662,0.240460064157935,0.154813553049727,0.682927,0.631206,0.660732848938193,0.349754723039979,0.965444,0.33157604035745,19
"-204.9206",207,"-204.9",0.601202440407836,0.345830656329839,0.255371784077997,0.76626,0.625174,0.460221314207543,0.408116783620192,0.652607,0.459176033683609,20
"-199.8206",207,"-199.8",0.858203766675475,0.446532664347195,0.41167110232828,0.439024,0.534332,0.551478370999015,0.553044647119415,0.810913,0.329613142492336,19
"-196.7206",207,"-196.7",0.790776398293807,0.35148600074722,0.439290397546588,0.355691,0.395192,0.52432634099158,0.420058144945936,0.638239,0.397922086243617,12
"-192.95206",207,"-192.95",0.836571807112404,0.496960670412716,0.339611136699688,0.837398,0.532257,0.587858224279144,0.628961674823626,0.795182,0.53032551064739,22
"-188.75206",207,"-188.75",0.684291895164282,0.430709494856594,0.253582400307688,0.693089,0.667399,0.674725955489147,0.602104193676666,0.947363,0.429963214154451,24
"-184.7206",207,"-184.7",0.676635398176449,0.427269520183418,0.249365877993031,0.743902,0.343454,0.725435051739191,0.609831211398967,0.878488,0.384603893439276,18
"-180.55206",207,"-180.55",0.787018643425064,0.385495755083653,0.401522888341411,0.841463,0.61855,0.489522744759982,0.422113136904495,0.663275,0.375166702747345,25
"-270.55207",208,"-270.55",0.799143534450424,0.478343035882891,0.320800498567533,0.721545,0.67156,0.629980003769794,0.608753304546986,0.859761,0.401298072758966,22
"-266.95207",208,"-266.95",0.826682213224782,0.429930041667287,0.396752171557496,0.585366,0.617534,0.470828960389336,0.453956612343698,0.687283,0.37348610443513,18
"-262.45207",208,"-262.45",0.802088965992733,0.454980987834768,0.347107978157965,0.54878,0.687177,0.621387448570858,0.545779909566425,0.911343,0.352072535720107,19
"-257.1207",208,"-257.1",0.615845831568894,0.340911473536311,0.274934358032583,0.752033,0.53653,0.765107137683468,0.488483706734437,0.942607,0.350136927656605,23
"-253.3207",208,"-253.3",0.860663198987348,0.5094022806033,0.351260918384048,0.904472,0.541521,0.585898497606876,0.62679493720123,0.778143,0.373378332412043,27
"-251.9207",208,"-251.9",0.779115423069494,0.49151541110251,0.287600011966984,0.605691,0.42882,0.581993893195842,0.64699239451103,0.845528,0.364409740483367,21
"-251.3207",208,"-251.3",0.880254974999743,0.513458290221314,0.366796684778429,0.512195,0.399196,0.575509137973584,0.61764909498923,0.885132,0.355739708955856,20
"-250.05207",208,"-250.05",0.851191103655947,0.522963326703222,0.328227776952725,0.867886,0.530796,0.628331089648456,0.671181126502006,0.774388,0.35028785830096,24
"-248.15207",208,"-248.15",0.772418177352241,0.472535301631117,0.299882875721124,0.538618,0.577378,0.591555765333287,0.57233556857479,0.919272,0.368457456096298,21
"-246.15207",208,"-246.15",0.540217902594483,0.299893465129928,0.240324437464555,0.888211,0.54912,0.559534985290741,0.405277194970797,0.746117,0.336490353253138,23
"-244.5207",208,"-244.5",0.466784956552031,0.244909785075718,0.221875171476313,0.589431,0.530085,0.626268571781146,0.313660197019713,0.947366,0.325821512592442,21
"-242.85207",208,"-242.85",0.74870538195521,0.514462679301912,0.234242702653298,0.54878,0.71305,0.740064579785036,0.757513037723013,0.939407,0.408558812246061,19
"-238.5207",208,"-238.5",0.880202602671741,0.526609776755064,0.353592825916677,0.603659,0.551454,0.659244111484816,0.690680890089576,0.916097,0.382814094706668,19
"-233.25207",208,"-233.25",0.877508472287426,0.482068239219138,0.395440233068288,0.670732,0.627296,0.540400747287361,0.564118841511187,0.833679,0.347351827481504,21
"-229.75207",208,"-229.75",0.855649702950208,0.470381713027276,0.385267989922932,0.536585,0.596905,0.516403112798294,0.524036952487297,0.673254,0.346973989931014,22
"-224.75207",208,"-224.75",0.883895796998114,0.560768382350879,0.323127414647235,0.621951,0.704049,0.666534054704435,0.721094993666716,0.876736,0.43015357055259,17
"-218.55207",208,"-218.55",0.831915616770459,0.535058694135445,0.296856922635014,0.684959,0.649397,0.695868303625468,0.75348429912616,0.913068,0.443486876736558,19
"-213.8207",208,"-213.8",0.738025367178487,0.44324265859319,0.294782708585297,0.615854,0.536465,0.542296987756399,0.525899683226717,0.780985,0.35831861259262,20
"-210.25207",208,"-210.25",0.89409760442985,0.536385583366833,0.357712021063016,0.737805,0.628366,0.594326586040007,0.642240425715758,0.864872,0.404003433519725,20
"-204.9207",208,"-204.9",0.464386983590582,0.305037676872686,0.159349306717895,0.70122,0.500566,0.80298242448424,0.453285881947657,0.957879,0.517052363384665,14
"-199.8207",208,"-199.8",0.819538277135847,0.491737909811143,0.327800367324704,0.861789,0.579986,0.565350958386014,0.625099444068777,0.700341,0.357119164470622,22
"-196.7207",208,"-196.7",0.63515863756236,0.380183103017455,0.254975534544906,0.506098,0.450398,0.529818314794024,0.493233736805272,0.869599,0.359887779650869,16
"-192.95207",208,"-192.95",0.765493550795041,0.395991110403974,0.369502440391067,0.443089,0.510352,0.576775590509484,0.4594763875982,0.826579,0.330539338838151,20
"-188.75207",208,"-188.75",0.75120385902468,0.435793565285703,0.315410293738977,0.78252,0.566803,0.687655244054507,0.540001614001022,0.924902,0.395580566735374,22
"-184.7207",208,"-184.7",0.669097922051952,0.32646420706503,0.342633714986922,0.75813,0.630951,0.483183759002064,0.332690840308953,0.647569,0.371861276378955,18
"-180.55207",208,"-180.55",0.837620852722152,0.524957826548844,0.312663026173308,0.520325,0.694093,0.676277269253804,0.713991363268138,0.879192,0.382360979651304,12
"-270.55208",209,"-270.55",0.804429379245507,0.429742765253444,0.374686613992063,0.731707,0.555272,0.560071731642158,0.508560750848367,0.910659,0.346227999031483,20
"-266.95208",209,"-266.95",0.716973819146943,0.394857341599015,0.322116477547928,0.770325,0.769116,0.502280976613073,0.47923738044327,0.760962,0.39036001347997,19
"-262.45208",209,"-262.45",0.880322087884836,0.513847558352497,0.366474529532339,0.70935,0.671699,0.585195984349962,0.604251503404888,0.827471,0.374203013396375,24
"-257.1208",209,"-257.1",0.870157489454248,0.525893230956109,0.344264258498138,0.632114,0.61301,0.620463208590237,0.668112432558267,0.907784,0.371675976210535,17
"-253.3208",209,"-253.3",0.875626087699832,0.490894015829287,0.384732071870545,0.426829,0.617689,0.513591821604224,0.550788211705889,0.695459,0.363854720463029,16
"-251.9208",209,"-251.9",0.934017709294736,0.547099297454222,0.386918411840514,0.644309,0.784717,0.571470316412444,0.638550706082418,0.834516,0.367786859857436,25
"-251.3208",209,"-251.3",0.847492500093689,0.502012398310457,0.345480101783232,0.652439,0.5632,0.580373425768921,0.624220747715968,0.858275,0.376885338362335,22
"-250.05208",209,"-250.05",0.374774408216429,0.202791733384199,0.171982674832231,0.571138,0.699415,0.532880392498387,0.248159914079394,0.839085,0.341320037875753,19
"-248.15208",209,"-248.15",0.72592805376178,0.423253132900128,0.302674920861651,0.786585,0.45844,0.71038219773589,0.577805054941998,0.934757,0.420886569945908,21
"-246.15208",209,"-246.15",0.718281382192081,0.403312675462239,0.314968706729842,0.479675,0.539243,0.540092031368005,0.508263780514982,0.864674,0.411825553527642,20
"-244.5208",209,"-244.5",0.879369558862694,0.506202024172108,0.373167534690586,0.680894,0.602149,0.618894413357983,0.61327827350371,0.89693,0.365207218581895,24
"-242.85208",209,"-242.85",0.614858435998392,0.348359731227059,0.266498704771333,0.711382,0.56803,0.627933291015634,0.441701484740151,0.897444,0.386870245676266,21
"-238.5208",209,"-238.5",0.834016553846561,0.506033357094145,0.327983196752416,0.676829,0.56306,0.643766964996423,0.65284275037037,0.933698,0.381085178268594,19
"-233.25208",209,"-233.25",0.867067113657649,0.492500312256951,0.374566801400698,0.479675,0.740997,0.545873469379966,0.578921871004306,0.751845,0.369570161736442,12
"-229.75208",209,"-229.75",0.792118944759605,0.516492853777933,0.275626090981672,0.658537,0.622353,0.701061650497148,0.711404859869787,0.922368,0.360647288085203,23
"-224.75208",209,"-224.75",0.566920913655501,0.331396464904809,0.235524448750692,0.571138,0.517223,0.458655734859483,0.407772353800978,0.603043,0.379968419981785,20
"-218.55208",209,"-218.55",0.835389465577948,0.524288582550802,0.311100883027146,0.804878,0.491195,0.669984109197638,0.681991441074974,0.799797,0.43458899070269,19
"-213.8208",209,"-213.8",0.745115625880267,0.424523624144998,0.320592001735268,0.473577,0.534141,0.604562035512904,0.526117635182029,0.858272,0.328459564020779,20
"-210.25208",209,"-210.25",0.69312958110044,0.329430535292972,0.363699045807468,0.47561,0.615548,0.411059534109985,0.333887887548656,0.633891,0.440198045424232,17
"-204.9208",209,"-204.9",0.814767678367015,0.533713272451363,0.281054405915652,0.800813,0.468783,0.662442168459764,0.669295782426093,0.75176,0.467212863415983,24
"-199.8208",209,"-199.8",0.921099969652026,0.567636214970206,0.35346375468182,0.821138,0.66045,0.645693863557239,0.709702379489731,0.84926,0.479460428518494,23
"-196.7208",209,"-196.7",0.838551029442841,0.489215219378786,0.349335810064054,0.75,0.498389,0.560638945512379,0.58601519928725,0.780206,0.348473515213046,20
"-192.95208",209,"-192.95",0.621027348469949,0.369431300374376,0.251596048095573,0.656504,0.743569,0.751578212156693,0.492558097801906,0.923972,0.390976891757458,16
"-188.75208",209,"-188.75",0.670656421503758,0.459565695389914,0.211090726113844,0.575203,0.421149,0.625472738781653,0.684935040241504,0.839115,0.426830308635145,17
"-184.7208",209,"-184.7",0.719413282464197,0.452553481875969,0.266859800588228,0.495935,0.397511,0.592942849915482,0.594380228849835,0.894799,0.317482374625527,17
"-180.55208",209,"-180.55",0.568943272023783,0.315740336136439,0.253202935887344,0.916667,0.551355,0.551472435299823,0.390106512165215,0.810495,0.34979431605943,25
"-270.55209",210,"-270.55",0.871579145884916,0.526042844237018,0.345536301647899,0.571138,0.558674,0.571231596372261,0.630322786311774,0.843152,0.405198580937618,22
"-266.95209",210,"-266.95",0.871379261909714,0.487716692254233,0.383662569655482,0.518293,0.630856,0.609333567853517,0.594429114729735,0.907379,0.38740963795041,17
"-262.45209",210,"-262.45",0.803925848868951,0.475391379867361,0.32853446900159,0.426829,0.582804,0.55350478779022,0.590190454363445,0.765802,0.326052520441043,17
"-257.1209",210,"-257.1",0.9036209952852,0.501608098321657,0.402012896963543,0.422764,0.583862,0.554591245433932,0.59838561660715,0.887628,0.337013691791452,24
"-253.3209",210,"-253.3",0.864052846127039,0.491830375249362,0.372222470877677,0.731707,0.639116,0.521936553432492,0.569958005575631,0.815363,0.385538392523883,23
"-251.9209",210,"-251.9",0.741189792908713,0.332673835460397,0.408515957448316,0.560976,0.53747,0.514178543638232,0.359623920229488,0.794959,0.325804531135563,18
"-251.3209",210,"-251.3",0.71507012098806,0.473300455469209,0.24176966551885,0.581301,0.416242,0.674337241298567,0.6718258294068,0.853296,0.328897286006604,18
"-250.05209",210,"-250.05",0.751203340852865,0.519100363031065,0.2321029778218,0.699187,0.593164,0.765389465069873,0.779741810319551,0.94563,0.422831065886564,21
"-248.15209",210,"-248.15",0.801065737599076,0.474654075986138,0.326411661612938,0.745935,0.568087,0.562180045585646,0.563210835299155,0.667384,0.400357802416353,25
"-246.15209",210,"-246.15",0.833987579592379,0.507027127458802,0.326960452133577,0.495935,0.677268,0.703647294298938,0.706051608819405,0.915848,0.365379716924694,18
"-244.5209",210,"-244.5",0.900480365512179,0.420370267677147,0.480110097835032,0.402439,0.577112,0.54746018505271,0.389577588125565,0.724131,0.339126143714572,18
"-242.85209",210,"-242.85",0.781129221399441,0.46763888464924,0.313490336750201,0.550813,0.511022,0.581714768614517,0.578038315286984,0.707901,0.459610878660082,17
"-238.5209",210,"-238.5",0.698663907290403,0.35649085803417,0.342173049256232,0.739837,0.578511,0.519181594887805,0.432925192893738,0.83208,0.356278457020204,24
"-233.25209",210,"-233.25",0.813001375156825,0.469643939697857,0.343357435458967,0.599593,0.496703,0.542963282226234,0.567003309858195,0.769131,0.338738959674716,16
"-229.75209",210,"-229.75",0.810983036451721,0.465931265653354,0.345051770798367,0.569106,0.605499,0.759083046138319,0.611160888317776,0.935468,0.41346538407705,18
"-224.75209",210,"-224.75",0.745606626353883,0.378909263279455,0.366697363074427,0.611789,0.520646,0.499048706675981,0.41691248238772,0.646823,0.390883057317172,21
"-218.55209",210,"-218.55",0.816943678419766,0.476653519612575,0.340290158807191,0.558943,0.575034,0.635194223850091,0.597067845900747,0.834098,0.32699046605601,23
"-213.8209",210,"-213.8",0.69388386863066,0.392347793338686,0.301536075291974,0.75,0.463584,0.538166003918512,0.491551470669699,0.809474,0.37702843789726,24
"-210.25209",210,"-210.25",0.71536187715477,0.43961343584342,0.275748441311351,0.682927,0.70689,0.574036741003334,0.54530079740841,0.793506,0.382259163693992,20
"-204.9209",210,"-204.9",0.900488439265446,0.529446098136554,0.371042341128892,0.654472,0.815823,0.59387595088453,0.637058472417052,0.837735,0.377700698629936,25
"-199.8209",210,"-199.8",0.354168654914993,0.226265227016562,0.127903427898431,0.554878,0.733015,0.53540711883014,0.302024334305023,0.931885,0.336582006364631,15
"-196.7209",210,"-196.7",0.814978829910675,0.581899755128915,0.23307907478176,0.658537,0.697622,0.802633042993723,0.849594068953943,0.926173,0.572169969626997,17
"-192.95209",210,"-192.95",0.732400002155466,0.428678002044242,0.303722000111224,0.823171,0.437851,0.549848174301104,0.51275677804106,0.593648,0.369959815649032,19
"-188.75209",210,"-188.75",0.444667166171825,0.305031347162203,0.139635819009623,0.697154,0.434815,0.888743902593047,0.525644166949529,0.97098,0.832516898206741,17
"-184.7209",210,"-184.7",0.776986415925766,0.452412447133633,0.324573968792133,0.400407,0.585065,0.568809537504314,0.546906930751816,0.854734,0.325619445687749,19
"-180.55209",210,"-180.55",0.426749145110688,0.236384639338253,0.190364505772435,0.973577,0.497539,0.466415994949403,0.290527609791544,0.671495,0.395919068741399,24
"-270.55210",211,"-270.55",0.566926303908522,0.34140008407865,0.225526219829872,0.817073,0.502194,0.705471071597995,0.488619837528021,0.894171,0.350072812371204,18
"-266.95210",211,"-266.95",0.80288080943934,0.508667031625728,0.294213777813613,0.825203,0.692406,0.635200950250356,0.660892584237105,0.895704,0.359332657715837,24
"-262.45210",211,"-262.45",0.518909173068373,0.288264130480237,0.230645042588136,0.52439,0.643311,0.859794248727965,0.462067346541173,0.932405,0.794249803860854,16
"-257.1210",211,"-257.1",0.854582291269227,0.537783976802375,0.316798314466852,0.723577,0.586832,0.646533681357311,0.716560669191239,0.815803,0.49811637228554,20
"-253.3210",211,"-253.3",0.895182547148166,0.493955959127379,0.401226588020787,0.664634,0.634417,0.55013984461227,0.557630038824822,0.776051,0.348456914384136,19
"-251.9210",211,"-251.9",0.859279462084675,0.523856734033249,0.335422728051426,0.680894,0.589924,0.63372447508104,0.639959591899649,0.881749,0.403768629208612,22
"-251.3210",211,"-251.3",0.816603322374181,0.503269663237472,0.313333659136709,0.652439,0.55796,0.684787696411747,0.650743153519313,0.86533,0.391344293570677,19
"-250.05210",211,"-250.05",0.797106065794489,0.443653904389105,0.353452161405383,0.628049,0.664664,0.638214791645091,0.542141770634475,0.884987,0.393924637314348,16
"-248.15210",211,"-248.15",0.891526064416551,0.447911988063587,0.443614076352965,0.581301,0.531941,0.536069065717032,0.492539399420665,0.625299,0.384820518974151,18
"-246.15210",211,"-246.15",0.671943223352472,0.344537791009813,0.327405432342659,0.599593,0.4791,0.442622259461872,0.352417265188873,0.575932,0.411656595639639,19
"-244.5210",211,"-244.5",0.696734644703662,0.410920907500121,0.285813737203542,0.599593,0.438161,0.524926651397165,0.535901314423669,0.7471,0.395514118495749,17
"-242.85210",211,"-242.85",0.860932865388985,0.549766385493646,0.31116647989534,0.762195,0.520367,0.668703996949107,0.725344750216981,0.887139,0.393421029705818,25
"-238.5210",211,"-238.5",0.506142397908673,0.311123340464976,0.195019057443698,0.906504,0.657812,0.673102605591028,0.446805015945778,0.922334,0.352064778371773,20
"-233.25210",211,"-233.25",0.686599780019184,0.390910469295043,0.295689310724141,0.617886,0.71543,0.47127183284802,0.416905329079869,0.60797,0.339480982312913,20
"-229.75210",211,"-229.75",0.855391176839059,0.480227120449329,0.37516405638973,0.502033,0.617859,0.534843484482661,0.540982289652575,0.770402,0.370490786499216,21
"-224.75210",211,"-224.75",0.661538644155659,0.390188573452224,0.271350070703435,0.601626,0.577336,0.547505230620655,0.488914413719383,0.918551,0.354186815340936,20
"-218.55210",211,"-218.55",0.778749614116658,0.469925625550722,0.308823988565936,0.447154,0.539605,0.600656147410077,0.60596364625325,0.886793,0.338351546958551,18
"-213.8210",211,"-213.8",0.696623351783941,0.397526868018206,0.299096483765735,0.754065,0.671278,0.481153759192457,0.460000570673804,0.529032,0.346262257897506,22
"-210.25210",211,"-210.25",0.74324200154587,0.506404348474871,0.236837653070999,0.912602,0.653236,0.730437233879143,0.735683354071419,0.892081,0.440797627193509,23
"-204.9210",211,"-204.9",0.806037504077475,0.429158207305409,0.376879296772066,0.756098,0.552076,0.534148701314459,0.459871217897236,0.690505,0.35358358255287,24
"-199.8210",211,"-199.8",0.737417596101513,0.445234429925213,0.2921831661763,0.79065,0.569579,0.627777117555487,0.557952901537165,0.669764,0.480513417094683,20
"-196.7210",211,"-196.7",0.677007736548172,0.414846177699725,0.262161558848447,0.796748,0.662626,0.682004276707271,0.552511491378888,0.921554,0.362294790008539,20
"-192.95210",211,"-192.95",0.527554062084322,0.27846157843773,0.249092483646591,0.817073,0.640826,0.673947437259472,0.424474128891576,0.881287,0.358846380019972,18
"-188.75210",211,"-188.75",0.794775127755507,0.490492446953074,0.304282680802433,0.660569,0.458341,0.659234763283164,0.670703717972195,0.941342,0.395846364663017,23
"-184.7210",211,"-184.7",0.758144079951416,0.455830974925593,0.302313105025823,0.345528,0.626845,0.538674329401061,0.57779506082137,0.811782,0.359688984634865,16
"-180.55210",211,"-180.55",0.769787233451645,0.4460437940366,0.323743439415045,0.743902,0.490144,0.55332443078971,0.533166177041179,0.848155,0.372593753439296,22
"-270.55211",212,"-270.55",0.850590281627507,0.558472344095749,0.292117937531758,0.916667,0.609436,0.725091940752615,0.757264130666972,0.875296,0.435995118629416,23
"-266.95211",212,"-266.95",0.755590661240552,0.453243841867335,0.302346819373217,0.343496,0.534418,0.602029501482475,0.600181300239282,0.847921,0.363199119133042,17
"-262.45211",212,"-262.45",0.900623893445564,0.552822189374603,0.347801704070961,0.670732,0.648881,0.643795423279562,0.708911845373722,0.879489,0.350507662447033,18
"-257.1211",212,"-257.1",0.800632441795396,0.446077373972668,0.354555067822727,0.461382,0.618762,0.555717077540693,0.571788390281206,0.911516,0.331612264393027,20
"-253.3211",212,"-253.3",0.4337147165682,0.233212019936319,0.200502696631881,0.504065,0.543327,0.629680518472821,0.314295425105862,0.944882,0.336997001869398,19
"-251.9211",212,"-251.9",0.878843302151279,0.534651950135471,0.344191352015808,0.764228,0.657406,0.619930053477737,0.646797701489616,0.864308,0.401195471684565,18
"-251.3211",212,"-251.3",0.758616500536143,0.530423507047503,0.22819299348864,0.656504,0.529908,0.731576523497816,0.796320711530232,0.922495,0.376458878607782,21
"-250.05211",212,"-250.05",0.749194770987013,0.425382630307075,0.323812140679937,0.672764,0.401587,0.45838246244519,0.48441456143276,0.606619,0.331499103086324,18
"-248.15211",212,"-248.15",0.855813853970107,0.500314654768583,0.355499199201524,0.50813,0.505701,0.610773456149875,0.615823055776286,0.873141,0.337302148329492,21
"-246.15211",212,"-246.15",0.82918858683014,0.527263226385041,0.301925360445098,0.880081,0.587177,0.641725278191085,0.705796126682699,0.932796,0.376676934894832,24
"-244.5211",212,"-244.5",0.662298811094957,0.449469219329868,0.212829591765089,0.650407,0.722378,0.833649256511395,0.718244405729258,0.941438,0.719686433759058,21
"-242.85211",212,"-242.85",0.880599709415113,0.512220474007889,0.368379235407225,0.752033,0.665457,0.661120385831692,0.636094654888996,0.897758,0.380267725043812,21
"-238.5211",212,"-238.5",0.811348789003634,0.504291638332645,0.307057150670988,0.684959,0.625798,0.655964129886829,0.632919707435535,0.954217,0.402419667384438,17
"-233.25211",212,"-233.25",0.729616835281933,0.462013994706243,0.267602840575691,0.813008,0.655331,0.763984819580739,0.717217281819081,0.947914,0.653863188679083,24
"-229.75211",212,"-229.75",0.774028300184992,0.421363353295933,0.352664946889059,0.489837,0.511127,0.473559265138635,0.459572143553552,0.789203,0.425303423564253,19
"-224.75211",212,"-224.75",0.753383643282585,0.47296603992135,0.280417603361235,0.445122,0.491231,0.612204114852381,0.626369990291071,0.807242,0.327967242555472,16
"-218.55211",212,"-218.55",0.74077355138856,0.391339827074172,0.349433724314388,0.776423,0.524169,0.536797587928299,0.448872245663896,0.780306,0.389368747173571,21
"-213.8211",212,"-213.8",0.349589893870278,0.210094227439575,0.139495666430703,0.800813,0.615929,0.552371718362504,0.281398223490996,0.970628,0.349589431338542,18
"-210.25211",212,"-210.25",0.702207677325983,0.502845738324902,0.199361939001082,0.865854,0.612221,0.866677031006441,0.834931486407521,0.964974,0.71160722723943,23
"-204.9211",212,"-204.9",0.800003776721051,0.480792059860516,0.319211716860535,0.869919,0.618578,0.605428743086378,0.619868300124764,0.72949,0.368145185643649,24
"-199.8211",212,"-199.8",0.838188943153278,0.503507663510859,0.334681279642418,0.743902,0.68736,0.675650172229506,0.687669270003666,0.904814,0.43176609307658,19
"-196.7211",212,"-196.7",0.911118525503057,0.560995768119721,0.350122757383336,0.849593,0.705924,0.634032325546573,0.703077433858045,0.831537,0.397599990485126,21
"-192.95211",212,"-192.95",0.872427419766159,0.52324495577405,0.349182463992109,0.74187,0.644838,0.615972416457297,0.663052743732379,0.823557,0.383184446003189,18
"-188.75211",212,"-188.75",0.860178634062072,0.500717750245487,0.359460883816584,0.528455,0.595745,0.520311684645303,0.576932031432696,0.708478,0.435516193651442,16
